(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(12, 14)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(12, 14)
(11, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(12, 14)
(11, 13)
(13, 13)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(12, 14)
(11, 13)
(13, 13)
(11, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(12, 14)
(11, 13)
(13, 13)
(11, 12)
(11, 14)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(12, 14)
(11, 13)
(13, 13)
(11, 12)
(11, 14)
(13, 12)
(2, 0)
(2, 2)
(1, 1)
(3, 1)
(1, 0)
(1, 2)
(3, 0)
(3, 1)
(2, 2)
(2, 1)
(4, 1)
(4, 1)
(3, 2)
(3, 1)
(5, 1)
(5, 1)
(4, 2)
(6, 2)
(4, 1)
(6, 1)
(6, 2)
(6, 4)
(7, 3)
(5, 2)
(7, 3)
(7, 5)
(6, 4)
(6, 3)
(6, 5)
(8, 6)
(7, 5)
(9, 5)
(7, 4)
(7, 6)
(9, 5)
(8, 6)
(8, 5)
(8, 7)
(10, 5)
(9, 6)
(8, 7)
(8, 6)
(8, 8)
(9, 7)
(8, 8)
(8, 7)
(8, 9)
(9, 8)
(8, 9)
(8, 8)
(8, 10)
(9, 9)
(9, 11)
(8, 10)
(8, 9)
(10, 12)
(9, 11)
(11, 11)
(9, 10)
(9, 12)
(11, 11)
(11, 13)
(10, 12)
(12, 12)
(10, 11)
(10, 13)
(12, 11)
(12, 12)
(12, 14)
(11, 13)
(13, 13)
(11, 12)
(11, 14)
(13, 12)
(13, 14)
